context,method,error,ecdf,n_points
temporal1,uniform_mc,0.00926486735597167,0.585,1000
temporal1,uniform_mc,0.009272940245515499,0.586,1000
temporal1,uniform_mc,0.009283244705171473,0.587,1000
temporal1,uniform_mc,0.00930351651486797,0.588,1000
temporal1,uniform_mc,0.009347868707581076,0.589,1000
temporal1,uniform_mc,0.00935632427583628,0.59,1000
temporal1,uniform_mc,0.009420834653164737,0.591,1000
temporal1,uniform_mc,0.00942267904180599,0.592,1000
temporal1,uniform_mc,0.009451102345753252,0.593,1000
temporal1,uniform_mc,0.00945723090129219,0.594,1000
temporal1,uniform_mc,0.009458691575916443,0.595,1000
temporal1,uniform_mc,0.00946367701714442,0.596,1000
temporal1,uniform_mc,0.009478720543305511,0.597,1000
temporal1,uniform_mc,0.009501945688230208,0.598,1000
temporal1,uniform_mc,0.009536204763869746,0.599,1000
temporal1,uniform_mc,0.009546278928468158,0.6,1000
temporal1,uniform_mc,0.009565534725546672,0.601,1000
temporal1,uniform_mc,0.009571678698074819,0.602,1000
temporal1,uniform_mc,0.009605229517452154,0.603,1000
temporal1,uniform_mc,0.009627200150367929,0.604,1000
temporal1,uniform_mc,0.009644167785154065,0.605,1000
temporal1,uniform_mc,0.009650250025627341,0.606,1000
temporal1,uniform_mc,0.009653026614053956,0.607,1000
temporal1,uniform_mc,0.009676337490575886,0.608,1000
temporal1,uniform_mc,0.009704790030940625,0.609,1000
temporal1,uniform_mc,0.009711117393337925,0.61,1000
temporal1,uniform_mc,0.009733151397481966,0.611,1000
temporal1,uniform_mc,0.009737169035885828,0.612,1000
temporal1,uniform_mc,0.009749740308007716,0.613,1000
temporal1,uniform_mc,0.009754276716217624,0.614,1000
temporal1,uniform_mc,0.00976591632491514,0.615,1000
temporal1,uniform_mc,0.009776432408793646,0.616,1000
temporal1,uniform_mc,0.00983572481802235,0.617,1000
temporal1,uniform_mc,0.009837856514912953,0.618,1000
temporal1,uniform_mc,0.009898902392084248,0.619,1000
temporal1,uniform_mc,0.009938809616736911,0.62,1000
temporal1,uniform_mc,0.009957096398008153,0.621,1000
temporal1,uniform_mc,0.010000708789145355,0.622,1000
temporal1,uniform_mc,0.010003096032393235,0.623,1000
temporal1,uniform_mc,0.010047723523229957,0.624,1000
temporal1,uniform_mc,0.010047787534273179,0.625,1000
temporal1,uniform_mc,0.010052490425931255,0.626,1000
temporal1,uniform_mc,0.010084250533042896,0.627,1000
temporal1,uniform_mc,0.010090035455119564,0.628,1000
temporal1,uniform_mc,0.010097151321338453,0.629,1000
temporal1,uniform_mc,0.010104440361700334,0.63,1000
temporal1,uniform_mc,0.010116572834472964,0.631,1000
temporal1,uniform_mc,0.01011857592431902,0.632,1000
temporal1,uniform_mc,0.010138364197923574,0.633,1000
temporal1,uniform_mc,0.010164142864967118,0.634,1000
temporal1,uniform_mc,0.01016559097742265,0.635,1000
temporal1,uniform_mc,0.010211544206819812,0.636,1000
temporal1,uniform_mc,0.010220043493080613,0.637,1000
temporal1,uniform_mc,0.010234499011647481,0.638,1000
temporal1,uniform_mc,0.01026712693847841,0.639,1000
temporal1,uniform_mc,0.010280820801899196,0.64,1000
temporal1,uniform_mc,0.010309123664500246,0.641,1000
temporal1,uniform_mc,0.010328642398328132,0.642,1000
temporal1,uniform_mc,0.010364068789111681,0.643,1000
temporal1,uniform_mc,0.010376450698807733,0.644,1000
temporal1,uniform_mc,0.010403876735383621,0.645,1000
temporal1,uniform_mc,0.010414022926136248,0.646,1000
temporal1,uniform_mc,0.010452728103731981,0.647,1000
temporal1,uniform_mc,0.010461074488607504,0.648,1000
temporal1,uniform_mc,0.010482997791369337,0.649,1000
temporal1,uniform_mc,0.010491962495450445,0.65,1000
temporal1,uniform_mc,0.010545560814722438,0.651,1000
temporal1,uniform_mc,0.01058201678577624,0.652,1000
temporal1,uniform_mc,0.010615669567440984,0.653,1000
temporal1,uniform_mc,0.010640857108083846,0.654,1000
temporal1,uniform_mc,0.010645826311858722,0.655,1000
temporal1,uniform_mc,0.010655312935464425,0.656,1000
temporal1,uniform_mc,0.0106891187340616,0.657,1000
temporal1,uniform_mc,0.010690905714082481,0.658,1000
temporal1,uniform_mc,0.010695820550468861,0.659,1000
temporal1,uniform_mc,0.010710935151581785,0.66,1000
temporal1,uniform_mc,0.010713116319330812,0.661,1000
temporal1,uniform_mc,0.010716197471237171,0.662,1000
temporal1,uniform_mc,0.010741994131578916,0.663,1000
temporal1,uniform_mc,0.0107614287343581,0.664,1000
temporal1,uniform_mc,0.010769338750841606,0.665,1000
temporal1,uniform_mc,0.010797125450706428,0.666,1000
temporal1,uniform_mc,0.010797840935452198,0.667,1000
temporal1,uniform_mc,0.010811692594891778,0.668,1000
temporal1,uniform_mc,0.010819900845202677,0.669,1000
temporal1,uniform_mc,0.010861847192251441,0.67,1000
temporal1,uniform_mc,0.010923118726085803,0.671,1000
temporal1,uniform_mc,0.010930174461172608,0.672,1000
temporal1,uniform_mc,0.010955075265738766,0.673,1000
temporal1,uniform_mc,0.01098547143158628,0.674,1000
temporal1,uniform_mc,0.011001162850041078,0.675,1000
temporal1,uniform_mc,0.011027085647855036,0.676,1000
temporal1,uniform_mc,0.01105132735989484,0.677,1000
temporal1,uniform_mc,0.011085516059779645,0.678,1000
temporal1,uniform_mc,0.011087487763382404,0.679,1000
temporal1,uniform_mc,0.011115249595439206,0.68,1000
temporal1,uniform_mc,0.011119815481334852,0.681,1000
temporal1,uniform_mc,0.011134432323988676,0.682,1000
temporal1,uniform_mc,0.011149996602337538,0.683,1000
temporal1,uniform_mc,0.011152000567093751,0.684,1000
temporal1,uniform_mc,0.011206621659516292,0.685,1000
temporal1,uniform_mc,0.01126958032916417,0.686,1000
temporal1,uniform_mc,0.0112759179209637,0.687,1000
temporal1,uniform_mc,0.011293807778320855,0.688,1000
temporal1,uniform_mc,0.011311289695482993,0.689,1000
temporal1,uniform_mc,0.011321343892544161,0.69,1000
temporal1,uniform_mc,0.01132462866399521,0.691,1000
temporal1,uniform_mc,0.011394907408507165,0.692,1000
temporal1,uniform_mc,0.01140248425046413,0.693,1000
temporal1,uniform_mc,0.011419937879325754,0.694,1000
temporal1,uniform_mc,0.011427427219869021,0.695,1000
temporal1,uniform_mc,0.011464042637783486,0.696,1000
temporal1,uniform_mc,0.011536894981987702,0.697,1000
temporal1,uniform_mc,0.011560931557072246,0.698,1000
temporal1,uniform_mc,0.011576505032776236,0.699,1000
temporal1,uniform_mc,0.011611326378714733,0.7,1000
temporal1,uniform_mc,0.011652209561495378,0.701,1000
temporal1,uniform_mc,0.011663767287827344,0.702,1000
temporal1,uniform_mc,0.011698996968769448,0.703,1000
temporal1,uniform_mc,0.011741487831358902,0.704,1000
temporal1,uniform_mc,0.011752021336900849,0.705,1000
temporal1,uniform_mc,0.011754181328948735,0.706,1000
temporal1,uniform_mc,0.011757538198749163,0.707,1000
temporal1,uniform_mc,0.01183165756178196,0.708,1000
temporal1,uniform_mc,0.011865238223333609,0.709,1000
temporal1,uniform_mc,0.01190076923348871,0.71,1000
temporal1,uniform_mc,0.01193982605399201,0.711,1000
temporal1,uniform_mc,0.01194529795040839,0.712,1000
temporal1,uniform_mc,0.011967709166619541,0.713,1000
temporal1,uniform_mc,0.011979103137433878,0.714,1000
temporal1,uniform_mc,0.01201012245170107,0.715,1000
temporal1,uniform_mc,0.012037079797455502,0.716,1000
temporal1,uniform_mc,0.012111162818629643,0.717,1000
temporal1,uniform_mc,0.012137843918356248,0.718,1000
temporal1,uniform_mc,0.01222846678016821,0.719,1000
temporal1,uniform_mc,0.012232941183905905,0.72,1000
temporal1,uniform_mc,0.012233620597221887,0.721,1000
temporal1,uniform_mc,0.012278011205386932,0.722,1000
temporal1,uniform_mc,0.012278253956240945,0.723,1000
temporal1,uniform_mc,0.012342110326884828,0.724,1000
temporal1,uniform_mc,0.012349578160369688,0.725,1000
temporal1,uniform_mc,0.012390250049955163,0.726,1000
temporal1,uniform_mc,0.012396586231257764,0.727,1000
temporal1,uniform_mc,0.012409233001029404,0.728,1000
temporal1,uniform_mc,0.012595751322200007,0.729,1000
temporal1,uniform_mc,0.012628110400687866,0.73,1000
temporal1,uniform_mc,0.012644998884515686,0.731,1000
temporal1,uniform_mc,0.012652762025566866,0.732,1000
temporal1,uniform_mc,0.01265794876677087,0.733,1000
temporal1,uniform_mc,0.012663996418411387,0.734,1000
temporal1,uniform_mc,0.012680539723144054,0.735,1000
temporal1,uniform_mc,0.012692218124231141,0.736,1000
temporal1,uniform_mc,0.012705773040905758,0.737,1000
temporal1,uniform_mc,0.012746579840025418,0.738,1000
temporal1,uniform_mc,0.012772387591303678,0.739,1000
temporal1,uniform_mc,0.012778591538424535,0.74,1000
temporal1,uniform_mc,0.012791138272719143,0.741,1000
temporal1,uniform_mc,0.012797548211601284,0.742,1000
temporal1,uniform_mc,0.012822719004922363,0.743,1000
temporal1,uniform_mc,0.012832594057789483,0.744,1000
temporal1,uniform_mc,0.012834437171815224,0.745,1000
temporal1,uniform_mc,0.012845701960047622,0.746,1000
temporal1,uniform_mc,0.012888106428690123,0.747,1000
temporal1,uniform_mc,0.012889180206409567,0.748,1000
temporal1,uniform_mc,0.012930778801633397,0.749,1000
temporal1,uniform_mc,0.012933750385579059,0.75,1000
temporal1,uniform_mc,0.012986992725882465,0.751,1000
temporal1,uniform_mc,0.0129945529616936,0.752,1000
temporal1,uniform_mc,0.013001138622314435,0.753,1000
temporal1,uniform_mc,0.013027427251015418,0.754,1000
temporal1,uniform_mc,0.01302840953821434,0.755,1000
temporal1,uniform_mc,0.013112926069815352,0.756,1000
temporal1,uniform_mc,0.013131192088269055,0.757,1000
temporal1,uniform_mc,0.013156420151619769,0.758,1000
temporal1,uniform_mc,0.013239882961952262,0.759,1000
temporal1,uniform_mc,0.013258432533542315,0.76,1000
temporal1,uniform_mc,0.013274298792492244,0.761,1000
temporal1,uniform_mc,0.013292298478160859,0.762,1000
temporal1,uniform_mc,0.013357034027514486,0.763,1000
temporal1,uniform_mc,0.013363603037542382,0.764,1000
temporal1,uniform_mc,0.013374086588639644,0.765,1000
temporal1,uniform_mc,0.01341247585026321,0.766,1000
temporal1,uniform_mc,0.013434779406796452,0.767,1000
temporal1,uniform_mc,0.013435557918083959,0.768,1000
temporal1,uniform_mc,0.013454570333408269,0.769,1000
temporal1,uniform_mc,0.013459580937896025,0.77,1000
temporal1,uniform_mc,0.013462148903494234,0.771,1000
temporal1,uniform_mc,0.013497038926512156,0.772,1000
temporal1,uniform_mc,0.013497136157822286,0.773,1000
temporal1,uniform_mc,0.013498243925733087,0.774,1000
temporal1,uniform_mc,0.013519422378669335,0.775,1000
temporal1,uniform_mc,0.013522654535195739,0.776,1000
temporal1,uniform_mc,0.013538288489156145,0.777,1000
temporal1,uniform_mc,0.013569282127406719,0.778,1000
temporal1,uniform_mc,0.013574076539947686,0.779,1000
temporal1,uniform_mc,0.01358034590831007,0.78,1000
temporal1,uniform_mc,0.01369617175864635,0.781,1000
temporal1,uniform_mc,0.013708627412219886,0.782,1000
temporal1,uniform_mc,0.013709190688571866,0.783,1000
temporal1,uniform_mc,0.013727924593392168,0.784,1000
temporal1,uniform_mc,0.013769338025217258,0.785,1000
temporal1,uniform_mc,0.013806973275401015,0.786,1000
temporal1,uniform_mc,0.013884416017995746,0.787,1000
temporal1,uniform_mc,0.013908268785990356,0.788,1000
temporal1,uniform_mc,0.013916861312913987,0.789,1000
temporal1,uniform_mc,0.013988648663806834,0.79,1000
temporal1,uniform_mc,0.014099205871864551,0.791,1000
temporal1,uniform_mc,0.014116818204255555,0.792,1000
temporal1,uniform_mc,0.014153630410420448,0.793,1000
temporal1,uniform_mc,0.014190628041845474,0.794,1000
temporal1,uniform_mc,0.014270948607308069,0.795,1000
temporal1,uniform_mc,0.014275484973735025,0.796,1000
temporal1,uniform_mc,0.014312319880509097,0.797,1000
temporal1,uniform_mc,0.014313454234909633,0.798,1000
temporal1,uniform_mc,0.014332074031929506,0.799,1000
temporal1,uniform_mc,0.014377513176505432,0.8,1000
temporal1,uniform_mc,0.014419403567551682,0.801,1000
temporal1,uniform_mc,0.014597360409248009,0.802,1000
temporal1,uniform_mc,0.014721651529266598,0.803,1000
temporal1,uniform_mc,0.014784956899977844,0.804,1000
temporal1,uniform_mc,0.014815532170975719,0.805,1000
temporal1,uniform_mc,0.014817746057257506,0.806,1000
temporal1,uniform_mc,0.014866509908100782,0.807,1000
temporal1,uniform_mc,0.014894777079667536,0.808,1000
temporal1,uniform_mc,0.01489734881622908,0.809,1000
temporal1,uniform_mc,0.01495131805750324,0.81,1000
temporal1,uniform_mc,0.014995685630984863,0.811,1000
temporal1,uniform_mc,0.014998124932728929,0.812,1000
temporal1,uniform_mc,0.014998459417983152,0.813,1000
temporal1,uniform_mc,0.015005048695760763,0.814,1000
temporal1,uniform_mc,0.015070898303052383,0.815,1000
temporal1,uniform_mc,0.015083246809553755,0.816,1000
temporal1,uniform_mc,0.015260376298834892,0.817,1000
temporal1,uniform_mc,0.015269872307843765,0.818,1000
temporal1,uniform_mc,0.015323399726019487,0.819,1000
temporal1,uniform_mc,0.0154905428898902,0.82,1000
temporal1,uniform_mc,0.015517676164101317,0.821,1000
temporal1,uniform_mc,0.0155301222438461,0.822,1000
temporal1,uniform_mc,0.015560340368875755,0.823,1000
temporal1,uniform_mc,0.01557499252459376,0.824,1000
temporal1,uniform_mc,0.015579330057834361,0.825,1000
temporal1,uniform_mc,0.015630895617103333,0.826,1000
temporal1,uniform_mc,0.015660936534647903,0.827,1000
temporal1,uniform_mc,0.015667323286581304,0.828,1000
temporal1,uniform_mc,0.015734251928584592,0.829,1000
temporal1,uniform_mc,0.01590264233980361,0.83,1000
temporal1,uniform_mc,0.01597716284521009,0.831,1000
temporal1,uniform_mc,0.01602379256378766,0.832,1000
temporal1,uniform_mc,0.016033550265402312,0.833,1000
temporal1,uniform_mc,0.01606584955043622,0.834,1000
temporal1,uniform_mc,0.01619720033478093,0.835,1000
temporal1,uniform_mc,0.016231171289127412,0.836,1000
temporal1,uniform_mc,0.016267700264420638,0.837,1000
temporal1,uniform_mc,0.016344748987492483,0.838,1000
temporal1,uniform_mc,0.016467618240890113,0.839,1000
temporal1,uniform_mc,0.01652001627267646,0.84,1000
temporal1,uniform_mc,0.016533841168933854,0.841,1000
temporal1,uniform_mc,0.016559936843374992,0.842,1000
temporal1,uniform_mc,0.01658708562299177,0.843,1000
temporal1,uniform_mc,0.01663478318884681,0.844,1000
temporal1,uniform_mc,0.016647957863905945,0.845,1000
temporal1,uniform_mc,0.01665334071526688,0.846,1000
temporal1,uniform_mc,0.01677096483238549,0.847,1000
temporal1,uniform_mc,0.01684129284219447,0.848,1000
temporal1,uniform_mc,0.0169235315588394,0.849,1000
temporal1,uniform_mc,0.01692543336079666,0.85,1000
temporal1,uniform_mc,0.016995373220480677,0.851,1000
temporal1,uniform_mc,0.017056775731398063,0.852,1000
temporal1,uniform_mc,0.01705696390120199,0.853,1000
temporal1,uniform_mc,0.017131780004126945,0.854,1000
temporal1,uniform_mc,0.017215307804679093,0.855,1000
temporal1,uniform_mc,0.017219708657015456,0.856,1000
temporal1,uniform_mc,0.017249486039198403,0.857,1000
temporal1,uniform_mc,0.01729344764875453,0.858,1000
temporal1,uniform_mc,0.01729473929327255,0.859,1000
temporal1,uniform_mc,0.017353485045119722,0.86,1000
temporal1,uniform_mc,0.017387358655079902,0.861,1000
temporal1,uniform_mc,0.01739914787717815,0.862,1000
temporal1,uniform_mc,0.01741406028415847,0.863,1000
temporal1,uniform_mc,0.017472511358924844,0.864,1000
temporal1,uniform_mc,0.017475478523365666,0.865,1000
temporal1,uniform_mc,0.017494905732049433,0.866,1000
temporal1,uniform_mc,0.017668152328601684,0.867,1000
temporal1,uniform_mc,0.017669895809376387,0.868,1000
temporal1,uniform_mc,0.017728185443488757,0.869,1000
temporal1,uniform_mc,0.017864820473494247,0.87,1000
temporal1,uniform_mc,0.017898465459644183,0.871,1000
temporal1,uniform_mc,0.018024251123520296,0.872,1000
temporal1,uniform_mc,0.01803253172755049,0.873,1000
temporal1,uniform_mc,0.01813859002534182,0.874,1000
temporal1,uniform_mc,0.01816363960797894,0.875,1000
temporal1,uniform_mc,0.01823817317252287,0.876,1000
temporal1,uniform_mc,0.01826556153953203,0.877,1000
temporal1,uniform_mc,0.01831718805440322,0.878,1000
temporal1,uniform_mc,0.018334457822869066,0.879,1000
temporal1,uniform_mc,0.018346005209421187,0.88,1000
temporal1,uniform_mc,0.018357719968983315,0.881,1000
temporal1,uniform_mc,0.018371476279253843,0.882,1000
temporal1,uniform_mc,0.01837162933854165,0.883,1000
temporal1,uniform_mc,0.01842945507208808,0.884,1000
temporal1,uniform_mc,0.018516826695911582,0.885,1000
temporal1,uniform_mc,0.018607628772449633,0.886,1000
temporal1,uniform_mc,0.01861761057005867,0.887,1000
temporal1,uniform_mc,0.01868475802801101,0.888,1000
temporal1,uniform_mc,0.018725536431040326,0.889,1000
temporal1,uniform_mc,0.018877741182219722,0.89,1000
temporal1,uniform_mc,0.018925378646585007,0.891,1000
temporal1,uniform_mc,0.01893860944647316,0.892,1000
temporal1,uniform_mc,0.0189498566264719,0.893,1000
temporal1,uniform_mc,0.019013730010421694,0.894,1000
temporal1,uniform_mc,0.019165051591178404,0.895,1000
temporal1,uniform_mc,0.019204277534808332,0.896,1000
temporal1,uniform_mc,0.01920630305889142,0.897,1000
temporal1,uniform_mc,0.01925556543360165,0.898,1000
temporal1,uniform_mc,0.019362289478804622,0.899,1000
temporal1,uniform_mc,0.019494649693325834,0.9,1000
temporal1,uniform_mc,0.019509369165054188,0.901,1000
temporal1,uniform_mc,0.019657519172830623,0.902,1000
temporal1,uniform_mc,0.019702729933397202,0.903,1000
temporal1,uniform_mc,0.019748497533275254,0.904,1000
temporal1,uniform_mc,0.01976347564933077,0.905,1000
temporal1,uniform_mc,0.019803739086028928,0.906,1000
temporal1,uniform_mc,0.01984592773118789,0.907,1000
temporal1,uniform_mc,0.020206930233897927,0.908,1000
temporal1,uniform_mc,0.020298494175673674,0.909,1000
temporal1,uniform_mc,0.02035775933680622,0.91,1000
temporal1,uniform_mc,0.02036672839818066,0.911,1000
temporal1,uniform_mc,0.020403378923038756,0.912,1000
temporal1,uniform_mc,0.02042917722046066,0.913,1000
temporal1,uniform_mc,0.020449072536473135,0.914,1000
temporal1,uniform_mc,0.020515101528582207,0.915,1000
temporal1,uniform_mc,0.020544881347927316,0.916,1000
temporal1,uniform_mc,0.020637029209407014,0.917,1000
temporal1,uniform_mc,0.020890800264923733,0.918,1000
temporal1,uniform_mc,0.020924870130399165,0.919,1000
temporal1,uniform_mc,0.020925733975471393,0.92,1000
temporal1,uniform_mc,0.020942088135989086,0.921,1000
temporal1,uniform_mc,0.021159568615223032,0.922,1000
temporal1,uniform_mc,0.021204626845946355,0.923,1000
temporal1,uniform_mc,0.021205759843996495,0.924,1000
temporal1,uniform_mc,0.021259948335612795,0.925,1000
temporal1,uniform_mc,0.021269427479116657,0.926,1000
temporal1,uniform_mc,0.02131176797544238,0.927,1000
temporal1,uniform_mc,0.021321051843515546,0.928,1000
temporal1,uniform_mc,0.021371200937335664,0.929,1000
temporal1,uniform_mc,0.021565759585034833,0.93,1000
temporal1,uniform_mc,0.021581320617827138,0.931,1000
temporal1,uniform_mc,0.021626020307529914,0.932,1000
temporal1,uniform_mc,0.021867133669619822,0.933,1000
temporal1,uniform_mc,0.02202520577339477,0.934,1000
temporal1,uniform_mc,0.02210498145811202,0.935,1000
temporal1,uniform_mc,0.022168865458442398,0.936,1000
temporal1,uniform_mc,0.02224656766923555,0.937,1000
temporal1,uniform_mc,0.022259776414542912,0.938,1000
temporal1,uniform_mc,0.022263284017633073,0.939,1000
temporal1,uniform_mc,0.022324270948911987,0.94,1000
temporal1,uniform_mc,0.022579526249223037,0.941,1000
temporal1,uniform_mc,0.02286398023741856,0.942,1000
temporal1,uniform_mc,0.02300403221680559,0.943,1000
temporal1,uniform_mc,0.02324128635611951,0.944,1000
temporal1,uniform_mc,0.023480534324128405,0.945,1000
temporal1,uniform_mc,0.02351229752378804,0.946,1000
temporal1,uniform_mc,0.023943646898283006,0.947,1000
temporal1,uniform_mc,0.024004638183349584,0.948,1000
temporal1,uniform_mc,0.024058260770426713,0.949,1000
temporal1,uniform_mc,0.024451375405834197,0.95,1000
temporal1,uniform_mc,0.024560074319266403,0.951,1000
temporal1,uniform_mc,0.024744926527074745,0.952,1000
temporal1,uniform_mc,0.024838780865182992,0.953,1000
temporal1,uniform_mc,0.024932885675371788,0.954,1000
temporal1,uniform_mc,0.02515736973284624,0.955,1000
temporal1,uniform_mc,0.025165410614222873,0.956,1000
temporal1,uniform_mc,0.025257017313082174,0.957,1000
temporal1,uniform_mc,0.02527780227391331,0.958,1000
temporal1,uniform_mc,0.025322701184997357,0.959,1000
temporal1,uniform_mc,0.025515034563183287,0.96,1000
temporal1,uniform_mc,0.02578948770665526,0.961,1000
temporal1,uniform_mc,0.026573584846643343,0.962,1000
temporal1,uniform_mc,0.026929552360554866,0.963,1000
temporal1,uniform_mc,0.027120429715261653,0.964,1000
temporal1,uniform_mc,0.027254913251085342,0.965,1000
temporal1,uniform_mc,0.027380319178628508,0.966,1000
temporal1,uniform_mc,0.027401369626224654,0.967,1000
temporal1,uniform_mc,0.02751897119128832,0.968,1000
temporal1,uniform_mc,0.027657459889276405,0.969,1000
temporal1,uniform_mc,0.027811896354670577,0.97,1000
temporal1,uniform_mc,0.028076373080769487,0.971,1000
temporal1,uniform_mc,0.02808428636170738,0.972,1000
temporal1,uniform_mc,0.028222595741137193,0.973,1000
temporal1,uniform_mc,0.02859667623655013,0.974,1000
temporal1,uniform_mc,0.028841808660419296,0.975,1000
temporal1,uniform_mc,0.02893433313549777,0.976,1000
temporal1,uniform_mc,0.02919077264816374,0.977,1000
temporal1,uniform_mc,0.029616005090758332,0.978,1000
temporal1,uniform_mc,0.03015157551055004,0.979,1000
temporal1,uniform_mc,0.03024456537142094,0.98,1000
temporal1,uniform_mc,0.030302248394409245,0.981,1000
temporal1,uniform_mc,0.031040310031608113,0.982,1000
temporal1,uniform_mc,0.03137661520399109,0.983,1000
temporal1,uniform_mc,0.03185901068244063,0.984,1000
temporal1,uniform_mc,0.03203912997360837,0.985,1000
temporal1,uniform_mc,0.03251814268933987,0.986,1000
temporal1,uniform_mc,0.03251979176729534,0.987,1000
temporal1,uniform_mc,0.032960029931021886,0.988,1000
temporal1,uniform_mc,0.03329641189387417,0.989,1000
temporal1,uniform_mc,0.03407586200366554,0.99,1000
temporal1,uniform_mc,0.03456020546041223,0.991,1000
temporal1,uniform_mc,0.03621986361330578,0.992,1000
temporal1,uniform_mc,0.03654135752771624,0.993,1000
temporal1,uniform_mc,0.03671405320383631,0.994,1000
temporal1,uniform_mc,0.03679399129427884,0.995,1000
temporal1,uniform_mc,0.03694240180560732,0.996,1000
temporal1,uniform_mc,0.040091830836305055,0.997,1000
temporal1,uniform_mc,0.04057786547345017,0.998,1000
temporal1,uniform_mc,0.04082119792244967,0.999,1000
temporal1,uniform_mc,0.0797569150596298,1.0,1000
temporal1,fit_grid,5.677836436804023e-05,0.001,1000
temporal1,fit_grid,0.00030802651963074163,0.002,1000
temporal1,fit_grid,0.0004021038384718843,0.003,1000
temporal1,fit_grid,0.00043887427471739094,0.004,1000
temporal1,fit_grid,0.00046380508416388823,0.005,1000
temporal1,fit_grid,0.0004898305674197072,0.006,1000
temporal1,fit_grid,0.0005139498780007536,0.007,1000
temporal1,fit_grid,0.0005573682009339538,0.008,1000
temporal1,fit_grid,0.000575283867797791,0.009,1000
temporal1,fit_grid,0.0005775092927482142,0.01,1000
temporal1,fit_grid,0.000599233486783812,0.011,1000
temporal1,fit_grid,0.000606604283516931,0.012,1000
temporal1,fit_grid,0.0006129441502808758,0.013,1000
temporal1,fit_grid,0.0006172805015006701,0.014,1000
temporal1,fit_grid,0.0006216322239750346,0.015,1000
temporal1,fit_grid,0.0006478778189583248,0.016,1000
temporal1,fit_grid,0.0006539601126286445,0.017,1000
temporal1,fit_grid,0.000661749836232496,0.018,1000
temporal1,fit_grid,0.0006619082541332022,0.019,1000
temporal1,fit_grid,0.0006668545135465066,0.02,1000
temporal1,fit_grid,0.000734797724570113,0.021,1000
temporal1,fit_grid,0.0007954707127871233,0.022,1000
temporal1,fit_grid,0.0008024364811783089,0.023,1000
temporal1,fit_grid,0.0008175946843124867,0.024,1000
temporal1,fit_grid,0.0008447966388788498,0.025,1000
temporal1,fit_grid,0.0008660734693557068,0.026,1000
temporal1,fit_grid,0.0008845745538236256,0.027,1000
temporal1,fit_grid,0.0008909897562423629,0.028,1000
temporal1,fit_grid,0.0009084122687607176,0.029,1000
temporal1,fit_grid,0.0009156457589250557,0.03,1000
temporal1,fit_grid,0.0009399953553561025,0.031,1000
temporal1,fit_grid,0.0009422283043494216,0.032,1000
temporal1,fit_grid,0.0009435828823219268,0.033,1000
temporal1,fit_grid,0.0009472824057435331,0.034,1000
temporal1,fit_grid,0.000971255227613605,0.035,1000
temporal1,fit_grid,0.0009758629171282761,0.036,1000
temporal1,fit_grid,0.001005517615366081,0.037,1000
temporal1,fit_grid,0.0010284783430914164,0.038,1000
temporal1,fit_grid,0.0010539545169132704,0.039,1000
temporal1,fit_grid,0.0010634230771806269,0.04,1000
temporal1,fit_grid,0.001067584989197314,0.041,1000
temporal1,fit_grid,0.001077910859422038,0.042,1000
temporal1,fit_grid,0.0010806569610456412,0.043,1000
temporal1,fit_grid,0.0011005784447938585,0.044,1000
temporal1,fit_grid,0.0011024879365091468,0.045,1000
temporal1,fit_grid,0.0011108658018196267,0.046,1000
temporal1,fit_grid,0.001115955150165401,0.047,1000
temporal1,fit_grid,0.0011214913062542774,0.048,1000
temporal1,fit_grid,0.0011257485814458,0.049,1000
temporal1,fit_grid,0.0011306915780448547,0.05,1000
temporal1,fit_grid,0.001152307719248179,0.051,1000
temporal1,fit_grid,0.0011544089709336072,0.052,1000
temporal1,fit_grid,0.0011634300990823313,0.053,1000
temporal1,fit_grid,0.0011711979093367074,0.054,1000
temporal1,fit_grid,0.0012147747120728769,0.055,1000
temporal1,fit_grid,0.0012433318744263732,0.056,1000
temporal1,fit_grid,0.0012710547256428438,0.057,1000
temporal1,fit_grid,0.0012746300638111477,0.058,1000
temporal1,fit_grid,0.0012890781538730904,0.059,1000
temporal1,fit_grid,0.0012990246263850978,0.06,1000
temporal1,fit_grid,0.0013257351612427912,0.061,1000
temporal1,fit_grid,0.0013399982841290565,0.062,1000
temporal1,fit_grid,0.0013604395869240768,0.063,1000
temporal1,fit_grid,0.0013979128400650168,0.064,1000
temporal1,fit_grid,0.0014206188264982017,0.065,1000
temporal1,fit_grid,0.0014324434752845477,0.066,1000
temporal1,fit_grid,0.0014436630012308275,0.067,1000
temporal1,fit_grid,0.0014490807258331392,0.068,1000
temporal1,fit_grid,0.0014501889056460064,0.069,1000
temporal1,fit_grid,0.0014548997134912582,0.07,1000
temporal1,fit_grid,0.0015167270232974532,0.071,1000
temporal1,fit_grid,0.0015372425510262507,0.072,1000
temporal1,fit_grid,0.0015813867849433466,0.073,1000
temporal1,fit_grid,0.0015853275594520603,0.074,1000
temporal1,fit_grid,0.0015920040044786414,0.075,1000
temporal1,fit_grid,0.0015922882357111518,0.076,1000
temporal1,fit_grid,0.0016039300643201936,0.077,1000
temporal1,fit_grid,0.0016053421170564306,0.078,1000
temporal1,fit_grid,0.0016249264007436608,0.079,1000
temporal1,fit_grid,0.0016679261719208592,0.08,1000
temporal1,fit_grid,0.0016694472451759623,0.081,1000
temporal1,fit_grid,0.0016847425135144759,0.082,1000
temporal1,fit_grid,0.0017118376805949458,0.083,1000
