dataset,method,success,scope,n_queries,k,phase,priority,source,metric_sources,recall_at_5,recall_at_10,recall_at_15,recall_at_30,ndcg,reference_trustworthiness,label_knn_accuracy,fit_time_seconds,mean_query_latency_seconds,local_displacement,fuzzy_weighted_mse,fuzzy_weighted_bce,repulsion_accumulation_score,periphery_percentile,recall15_direct,recall15_multi_k,per_query_phase_recall15_mean
embryoid_body,exact_repulsion_diagnostic,True,subset,50.0,15.0,internal_baselines,3,/home/suzuki/Learn/UMAPing/runs/embryoid_body/main/metrics/baseline_comparison.csv,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/embryoid_body/main/metrics/baseline_comparison.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/embryoid_body/main/metrics/baseline_comparison.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/embryoid_body/main/metrics/baseline_comparison.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/embryoid_body/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/embryoid_body/main/metrics/baseline_comparison.csv""}",NaN,NaN,0.10133333333333333,NaN,NaN,0.9545034600888267,0.66,NaN,0.42928112283349035,NaN,NaN,NaN,NaN,NaN,0.10133333333333333,NaN,NaN
coil20,parametric_umap,False,full,NaN,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
coil20,numap,True,full,360.0,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,"{""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_multi_k"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv""}",0.06277777777777778,0.08277777777777778,0.09518518518518518,0.09361111111111112,0.10343334834528845,0.5157018465958864,0.23055555555555557,68.1835916005075,0.0019007691363286641,NaN,NaN,NaN,NaN,NaN,0.09518518518518518,0.09518518518518518,0.09518518518518518
coil20,paramrepulsor,True,full,360.0,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,"{""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_multi_k"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv""}",0.36555555555555563,0.513611111111111,0.6016666666666667,0.6555555555555556,0.6959457968088201,0.9866445332118622,0.825,9.564715498127043,0.0002522055758163333,NaN,NaN,NaN,NaN,NaN,0.6016666666666667,0.6016666666666667,0.6016666666666667
coil20,oos_umap,False,full,NaN,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
coil100,parametric_umap,False,full,NaN,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
coil100,numap,True,full,1800.0,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,"{""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_multi_k"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv""}",0.04400000000000001,0.05794444444444445,0.06855555555555555,0.09077777777777778,0.09586313333822154,0.5302509545687277,0.18388888888888888,94.44176206551492,0.00034655132123993505,NaN,NaN,NaN,NaN,NaN,0.06855555555555555,0.0685925925925926,0.0685925925925926
coil100,paramrepulsor,True,full,1800.0,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,"{""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_multi_k"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv""}",0.21600000000000003,0.3528333333333333,0.44370370370370377,0.5630740740740741,0.5856655936596308,0.9910977551849786,0.8072222222222222,35.28862640541047,4.692942007548279e-05,NaN,NaN,NaN,NaN,NaN,0.44370370370370377,0.44370370370370377,0.44370370370370377
coil100,oos_umap,False,full,NaN,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pancreas,parametric_umap,False,full,NaN,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pancreas,numap,True,full,4679.0,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,"{""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_multi_k"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv""}",0.005257533661038684,0.009895276768540285,0.013364679062477737,0.02283251406995797,0.02326815611167032,0.6106322501704087,0.5605898696302629,206.55400990974158,0.00014997245717995135,NaN,NaN,NaN,NaN,NaN,0.013364679062477737,0.01337892712117974,0.01337892712117974
pancreas,paramrepulsor,True,full,4679.0,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,"{""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_multi_k"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv""}",0.03500748023081855,0.06518486856165848,0.09380921849398019,0.15686400227968939,0.15339477508489388,0.9814247395683969,0.9638811711904253,52.12665478605777,1.9723692995267793e-05,NaN,NaN,NaN,NaN,NaN,0.09380921849398019,0.0937949704352782,0.0937949704352782
pancreas,oos_umap,False,full,NaN,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pancreas_batch_corrected,parametric_umap,False,full,NaN,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pancreas_batch_corrected,numap,True,full,4679.0,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,"{""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_multi_k"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv""}",0.004103440906176533,0.007181021585808934,0.010059129443613308,0.017589228467621287,0.01796243266758236,0.6371127953960991,0.5347296430861295,328.74541282840073,0.00015038067304182318,NaN,NaN,NaN,NaN,NaN,0.010059129443613308,0.010059129443613308,0.010059129443613308
pancreas_batch_corrected,paramrepulsor,True,full,4679.0,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,"{""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_multi_k"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv""}",0.01598632186364608,0.02906603975208378,0.04083493623993731,0.06813421671297284,0.06827522033335623,0.8493667465938758,0.930540713827741,57.15076576452702,2.9261288063715707e-05,NaN,NaN,NaN,NaN,NaN,0.04083493623993731,0.040820688181235305,0.040820688181235305
pancreas_batch_corrected,oos_umap,False,full,NaN,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
fashion_mnist,oos_umap,False,full,NaN,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mnist_oos,oos_umap,False,full,NaN,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
organoid,oos_umap,False,full,NaN,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
embryoid_body,oos_umap,False,full,NaN,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
