query_index,celltype,tech,x,y,recall_at_5,recall_at_15
3917,ductal,celseq2,11.476891,0.81946135,0.0,0.0
3918,ductal,celseq2,11.472161,0.7059514,0.2,0.1333333333333333
3919,ductal,celseq2,11.005203,-0.028612453,0.2,0.1333333333333333
3920,ductal,celseq2,11.418763,0.9322332,0.0,0.0
3921,ductal,celseq2,11.389417,1.0547609,0.0,0.4
3922,ductal,celseq2,11.598117,0.15405285,0.0,0.0666666666666666
3923,ductal,celseq2,11.013337,0.17889868,0.0,0.0666666666666666
3924,ductal,celseq2,11.37324,0.992814,0.0,0.1333333333333333
3925,ductal,celseq2,10.989306,0.085466675,0.0,0.1333333333333333
3926,ductal,celseq2,10.928428,0.019960461,0.2,0.2
3927,ductal,celseq2,11.466358,-0.27259037,0.0,0.0
3928,ductal,celseq2,11.729257,0.94890344,0.2,0.1333333333333333
3929,ductal,celseq2,11.321745,1.0742943,0.0,0.2
3930,ductal,celseq2,12.570749,0.06938982,0.2,0.4
3931,ductal,celseq2,11.5156,-0.45360076,0.0,0.1333333333333333
3932,ductal,celseq2,12.055007,0.33214667,0.0,0.1333333333333333
3933,ductal,celseq2,11.27225,0.62159026,0.0,0.2666666666666666
3934,ductal,celseq2,11.119119,-0.70425713,0.2,0.6
3935,ductal,celseq2,11.297905,0.9301152,0.0,0.0
3936,ductal,celseq2,11.559969,1.011746,0.2,0.3333333333333333
3937,ductal,celseq2,11.058776,0.50971454,0.0,0.2
3938,ductal,celseq2,11.384866,0.65406287,0.0,0.2
3939,ductal,celseq2,11.467948,0.48118073,0.0,0.0666666666666666
3940,ductal,celseq2,11.406331,0.4146618,0.2,0.0666666666666666
3941,ductal,celseq2,11.479708,0.7851927,0.0,0.0666666666666666
3942,ductal,celseq2,11.2592,0.60230625,0.0,0.0666666666666666
3943,ductal,celseq2,11.023238,0.42956856,0.0,0.3333333333333333
3944,ductal,celseq2,11.89978,0.21750933,0.0,0.1333333333333333
3945,ductal,celseq2,11.6188545,0.0038517474,0.0,0.0666666666666666
3946,ductal,celseq2,11.337963,-0.14110053,0.0,0.1333333333333333
3947,ductal,celseq2,10.981303,0.037597276,0.0,0.2
3948,ductal,celseq2,11.495359,-0.2970862,0.0,0.0666666666666666
3949,ductal,celseq2,11.263806,-0.13707931,0.0,0.0666666666666666
3950,ductal,celseq2,12.720534,0.21586785,0.2,0.5333333333333333
3951,ductal,celseq2,11.1173,0.58412,0.0,0.0
3952,ductal,celseq2,11.1577635,0.56511027,0.0,0.2
3953,ductal,celseq2,12.065702,0.30310148,0.0,0.0666666666666666
3954,ductal,celseq2,11.272411,-0.018388165,0.0,0.0666666666666666
3955,ductal,celseq2,10.999546,0.03496139,0.0,0.2
3956,ductal,celseq2,11.497842,1.0036362,0.2,0.4
3957,ductal,celseq2,12.0713005,0.0992381,0.0,0.0666666666666666
3958,ductal,celseq2,12.5626335,0.032651585,0.2,0.2
3959,ductal,celseq2,10.455874,-0.17241071,0.0,0.0
3960,ductal,celseq2,11.0096035,-0.17244455,0.0,0.1333333333333333
3961,ductal,celseq2,11.7811985,0.59852105,0.0,0.0
3962,ductal,celseq2,11.225454,0.56387997,0.0,0.1333333333333333
3963,ductal,celseq2,10.9810095,0.22821952,0.0,0.2
3964,ductal,celseq2,11.741256,0.18837468,0.0,0.0
3965,ductal,celseq2,11.859746,0.4243544,0.0,0.0666666666666666
3966,ductal,celseq2,11.239513,0.51074636,0.2,0.1333333333333333
3967,ductal,celseq2,12.225173,0.079767555,0.2,0.0666666666666666
3968,ductal,celseq2,11.452284,0.92270726,0.0,0.0
3969,ductal,celseq2,11.270485,0.95655584,0.0,0.0
3970,ductal,celseq2,11.197054,0.5678345,0.0,0.1333333333333333
3971,ductal,celseq2,10.943225,0.12585798,0.0,0.0
3972,ductal,celseq2,11.160155,0.06475486,0.0,0.0
3973,ductal,celseq2,11.670268,-0.25236923,0.0,0.0
3974,ductal,celseq2,11.011941,0.5116369,0.0,0.1333333333333333
3975,ductal,celseq2,12.910818,-0.3071945,0.4,0.4666666666666667
3976,ductal,celseq2,11.446266,-0.2668086,0.0,0.0666666666666666
3977,ductal,smartseq2,12.803343,0.2589452,0.4,0.6
3978,ductal,smartseq2,11.256968,0.5933481,0.0,0.2
3979,ductal,smartseq2,11.497695,-0.9539524,0.0,0.1333333333333333
3980,ductal,smartseq2,11.382159,1.0318177,0.2,0.2
3981,ductal,smartseq2,11.12784,0.70721143,0.0,0.1333333333333333
3982,ductal,smartseq2,11.418208,0.99703574,0.0,0.4
3983,ductal,smartseq2,11.897323,-0.40625387,0.0,0.0
3984,ductal,smartseq2,11.40486,1.0634949,0.4,0.2666666666666666
3985,ductal,smartseq2,11.350442,1.0263184,0.0,0.1333333333333333
3986,ductal,smartseq2,11.475675,0.9927515,0.4,0.4
3987,ductal,smartseq2,15.023611,9.391448,0.0,0.0
3988,ductal,smartseq2,11.008072,0.16856782,0.0,0.0666666666666666
3989,ductal,smartseq2,11.228261,0.8257832,0.0,0.0666666666666666
3990,ductal,smartseq2,11.330834,0.91254705,0.0,0.0
3991,ductal,smartseq2,11.174882,0.7869838,0.0,0.2
3992,ductal,smartseq2,11.172438,0.36691877,0.0,0.0
3993,ductal,smartseq2,11.799845,0.41153356,0.0,0.1333333333333333
3994,ductal,smartseq2,11.581734,0.72997206,0.0,0.1333333333333333
3995,ductal,smartseq2,11.317913,0.820592,0.0,0.0
3996,ductal,smartseq2,11.076671,0.58936363,0.0,0.1333333333333333
3997,ductal,smartseq2,11.426333,-0.039246835,0.0,0.0
3998,ductal,smartseq2,11.013663,-0.21802986,0.0,0.0
3999,ductal,smartseq2,11.105448,-0.63868326,0.2,0.1333333333333333
4000,ductal,smartseq2,3.4566708,15.214661,0.4,0.4
4001,ductal,smartseq2,11.073065,-0.13623375,0.0,0.0666666666666666
4002,ductal,smartseq2,11.130247,-0.4943371,0.0,0.0
4003,ductal,smartseq2,11.160035,0.38219118,0.0,0.0666666666666666
4004,ductal,smartseq2,16.764889,17.148024,0.0,0.0
4005,ductal,smartseq2,11.377873,-0.11341526,0.0,0.0
4006,ductal,smartseq2,11.764957,0.10106706,0.0,0.1333333333333333
4007,ductal,smartseq2,11.317235,0.9612184,0.0,0.0666666666666666
4008,ductal,smartseq2,11.396833,0.99800295,0.0,0.4
4009,ductal,smartseq2,11.123189,0.63465804,0.2,0.0666666666666666
4010,ductal,smartseq2,11.468861,0.9965946,0.2,0.1333333333333333
4011,ductal,smartseq2,11.298985,-0.15953143,0.0,0.0
4012,ductal,smartseq2,11.25964,0.8480059,0.0,0.0666666666666666
4013,ductal,smartseq2,-2.50648,9.945492,0.0,0.2666666666666666
4014,ductal,smartseq2,11.188958,0.035872232,0.0,0.0
4015,ductal,smartseq2,11.561746,0.35232362,0.0,0.0
4016,ductal,smartseq2,11.205382,0.39911428,0.0,0.0
4017,ductal,smartseq2,11.176999,0.41525206,0.0,0.1333333333333333
4018,ductal,smartseq2,11.458375,0.8819648,0.4,0.1333333333333333
4019,ductal,smartseq2,11.373494,1.0658332,0.2,0.5333333333333333
4020,ductal,smartseq2,11.186392,0.7387465,0.0,0.0666666666666666
4021,ductal,smartseq2,11.313534,0.95229274,0.0,0.0666666666666666
4022,ductal,smartseq2,11.355593,0.97068125,0.0,0.1333333333333333
4023,ductal,smartseq2,11.335364,0.8331883,0.2,0.2
4024,ductal,smartseq2,11.671061,0.4316491,0.0,0.0
4025,ductal,smartseq2,11.187159,0.6599094,0.0,0.1333333333333333
4026,ductal,smartseq2,11.244275,0.7700647,0.0,0.0
4027,ductal,smartseq2,11.2088375,0.89357936,0.0,0.1333333333333333
4028,ductal,smartseq2,11.299752,0.8322825,0.0,0.1333333333333333
4029,ductal,smartseq2,11.193299,0.16923024,0.0,0.0
4030,ductal,smartseq2,11.210686,0.86177063,0.0,0.1333333333333333
4031,ductal,smartseq2,15.383982,6.2068877,0.0,0.0
4032,ductal,smartseq2,11.422228,0.8147484,0.2,0.0666666666666666
4033,ductal,smartseq2,11.26754,0.67276144,0.0,0.0
4034,ductal,smartseq2,11.019484,-0.33379778,0.0,0.1333333333333333
4035,ductal,smartseq2,11.415757,1.0295241,0.0,0.2
4036,ductal,smartseq2,11.212634,0.89361256,0.0,0.2
4037,ductal,smartseq2,11.164603,0.6725089,0.0,0.2
4038,ductal,smartseq2,11.289943,1.0609527,0.0,0.2
4039,ductal,smartseq2,10.870057,0.22120243,0.0,0.0666666666666666
4040,ductal,smartseq2,11.193733,0.81792957,0.4,0.2666666666666666
4041,ductal,smartseq2,11.117742,0.6000427,0.0,0.0
4042,ductal,smartseq2,11.500784,1.0216495,0.2,0.3333333333333333
4043,ductal,smartseq2,11.214335,0.74232185,0.0,0.1333333333333333
4044,ductal,smartseq2,11.352431,1.0081432,0.0,0.4
4045,ductal,smartseq2,11.555824,0.8543549,0.0,0.0666666666666666
4046,ductal,smartseq2,11.404637,0.49443072,0.0,0.0666666666666666
4047,ductal,smartseq2,11.144029,0.7514025,0.2,0.2
4048,ductal,smartseq2,11.328131,0.78958184,0.0,0.0
4049,ductal,smartseq2,11.09418,0.41138953,0.0,0.0666666666666666
4050,ductal,smartseq2,11.242611,0.8440204,0.0,0.0666666666666666
4051,ductal,smartseq2,11.32165,0.8429793,0.0,0.0
4052,ductal,smartseq2,11.383761,0.9906952,0.0,0.1333333333333333
4053,ductal,smartseq2,11.525326,0.71949637,0.0,0.0
4054,ductal,smartseq2,11.119582,0.79618484,0.0,0.0
4055,ductal,smartseq2,11.274534,0.7655305,0.0,0.0
4056,ductal,smartseq2,11.234088,0.7756828,0.0,0.0666666666666666
4057,ductal,smartseq2,11.494128,0.40325084,0.0,0.0666666666666666
4058,ductal,smartseq2,11.180811,0.69856614,0.0,0.1333333333333333
4059,ductal,smartseq2,11.284253,1.016301,0.0,0.1333333333333333
4060,ductal,smartseq2,11.487653,1.001043,0.4,0.4
4061,ductal,smartseq2,11.250028,0.77284354,0.0,0.1333333333333333
4062,ductal,smartseq2,11.318853,0.97461486,0.0,0.1333333333333333
4063,ductal,smartseq2,-2.8091364,9.859832,0.0,0.0
4064,ductal,smartseq2,11.399892,0.9674266,0.2,0.2666666666666666
4065,ductal,smartseq2,11.15228,0.12846056,0.2,0.2666666666666666
4066,ductal,smartseq2,10.698693,0.14283046,0.0,0.0
4067,ductal,smartseq2,11.168279,0.768098,0.0,0.2
4068,ductal,smartseq2,11.302238,0.86780465,0.2,0.0666666666666666
4069,ductal,smartseq2,11.138848,-1.0647156,0.2,0.3333333333333333
4070,ductal,smartseq2,11.115718,-0.9225467,0.0,0.1333333333333333
4071,ductal,smartseq2,11.178915,-0.09084097,0.0,0.2
4072,ductal,smartseq2,10.934311,0.47379196,0.0,0.0
4073,ductal,smartseq2,11.69219,0.19246288,0.2,0.1333333333333333
4074,ductal,smartseq2,10.897755,0.17900346,0.0,0.0666666666666666
4075,ductal,smartseq2,11.268402,0.9064602,0.0,0.0666666666666666
4076,ductal,smartseq2,11.468506,0.97627264,0.0,0.2
4077,ductal,smartseq2,10.9986,0.3956932,0.0,0.0
4078,ductal,smartseq2,11.193184,0.6018087,0.0,0.0
4079,ductal,smartseq2,11.259794,0.9757052,0.0,0.1333333333333333
4080,ductal,smartseq2,11.476904,1.0155612,0.2,0.2666666666666666
4081,ductal,smartseq2,11.317927,1.0299187,0.0,0.1333333333333333
4082,ductal,smartseq2,11.536664,1.0370992,0.0,0.4666666666666667
4083,ductal,smartseq2,11.256773,0.8932433,0.0,0.0666666666666666
4084,ductal,smartseq2,11.463321,0.9755542,0.0,0.4
4085,ductal,smartseq2,11.389109,1.0173553,0.2,0.3333333333333333
4086,ductal,smartseq2,10.952022,-0.013257693,0.0,0.0
4087,ductal,smartseq2,11.400089,0.887476,0.0,0.0666666666666666
4088,ductal,smartseq2,12.272945,0.22778733,0.0,0.2
4089,ductal,smartseq2,10.947148,-0.86870885,0.2,0.2666666666666666
4090,ductal,smartseq2,11.185576,0.7565082,0.2,0.2666666666666666
4091,ductal,smartseq2,11.251613,0.73917896,0.0,0.0666666666666666
4092,ductal,smartseq2,7.599131,0.14632264,0.0,0.0
4093,ductal,smartseq2,11.237968,0.453395,0.0,0.0666666666666666
4094,ductal,smartseq2,11.4061365,0.91966945,0.0,0.0666666666666666
4095,ductal,smartseq2,11.154536,0.41368535,0.0,0.0
4096,ductal,smartseq2,11.4456625,0.9659827,0.0,0.1333333333333333
4097,ductal,smartseq2,11.026385,-0.53486276,0.0,0.1333333333333333
4098,ductal,smartseq2,11.02909,-0.8051617,0.0,0.1333333333333333
4099,ductal,smartseq2,11.1708555,0.86834437,0.0,0.0
4100,ductal,smartseq2,11.105044,0.6838677,0.0,0.1333333333333333
4101,ductal,smartseq2,11.016113,0.15714489,0.0,0.0666666666666666
4102,ductal,smartseq2,16.128107,8.559709,0.0,0.0
4103,ductal,smartseq2,11.257949,0.8930264,0.0,0.0666666666666666
4104,ductal,smartseq2,11.300329,0.8903982,0.0,0.0
4105,ductal,smartseq2,11.2284775,0.19664851,0.0,0.0666666666666666
4106,ductal,smartseq2,11.167386,0.23933175,0.2,0.1333333333333333
4107,ductal,smartseq2,11.207562,0.4548101,0.0,0.0
4108,ductal,smartseq2,11.468956,-0.472664,0.0,0.0
4109,ductal,smartseq2,11.197349,0.7707087,0.0,0.0666666666666666
4110,ductal,smartseq2,11.367089,-0.7122549,0.0,0.0666666666666666
4111,ductal,smartseq2,11.461472,1.05932,0.2,0.4
4112,ductal,smartseq2,11.372738,0.6626835,0.0,0.0666666666666666
4113,ductal,smartseq2,11.54525,0.4737736,0.0,0.0
4114,ductal,smartseq2,11.2604685,0.63930666,0.2,0.1333333333333333
4115,ductal,smartseq2,11.425957,1.0447891,0.2,0.4
4116,ductal,smartseq2,11.240961,0.9368028,0.0,0.0
4117,ductal,smartseq2,11.601531,1.0544611,0.0,0.0666666666666666
4118,ductal,smartseq2,11.165234,0.31413716,0.0,0.0
4119,ductal,smartseq2,11.238599,0.7743091,0.0,0.0
4120,ductal,smartseq2,11.164515,-0.06638109,0.0,0.0666666666666666
4121,ductal,smartseq2,11.756505,-0.030704072,0.0,0.0
4122,ductal,smartseq2,11.191144,-0.025109012,0.0,0.1333333333333333
4123,ductal,smartseq2,6.505534,1.4302622,0.0,0.0666666666666666
4124,ductal,smartseq2,11.223177,0.7397114,0.0,0.0666666666666666
4125,ductal,smartseq2,11.398204,0.9808351,0.0,0.4666666666666667
4126,ductal,smartseq2,11.307797,1.0752563,0.0,0.3333333333333333
4127,ductal,smartseq2,11.096359,-0.0588873,0.0,0.1333333333333333
4128,ductal,smartseq2,11.153649,0.2802787,0.2,0.1333333333333333
4129,ductal,smartseq2,11.328641,0.94145435,0.0,0.0666666666666666
4130,ductal,smartseq2,10.91766,-0.5799406,0.0,0.1333333333333333
4131,ductal,smartseq2,11.587835,-0.90344024,0.0,0.1333333333333333
4132,ductal,smartseq2,11.398138,1.0198227,0.4,0.4666666666666667
4133,ductal,smartseq2,11.123864,0.2951813,0.2,0.0666666666666666
4134,ductal,smartseq2,11.951617,-0.97821516,0.0,0.0666666666666666
4135,ductal,smartseq2,11.265031,0.81772256,0.0,0.0
4136,ductal,smartseq2,11.308909,0.9424902,0.0,0.2
4137,ductal,smartseq2,11.4433365,0.9960917,0.0,0.2666666666666666
4138,ductal,smartseq2,11.165511,0.5726119,0.2,0.2
4139,ductal,smartseq2,11.376169,1.0024703,0.0,0.3333333333333333
4140,ductal,smartseq2,11.1172695,-0.23339374,0.0,0.0666666666666666
4141,ductal,smartseq2,10.946298,0.21308455,0.0,0.0666666666666666
4142,ductal,smartseq2,11.10931,-0.3085187,0.0,0.0666666666666666
4143,ductal,smartseq2,11.33924,-0.45106322,0.0,0.0
4144,ductal,smartseq2,11.692747,0.70283085,0.0,0.0666666666666666
4145,ductal,smartseq2,12.186868,0.09633776,0.2,0.2666666666666666
4146,ductal,smartseq2,10.971891,0.19946244,0.2,0.0666666666666666
4147,ductal,smartseq2,11.167249,0.25837994,0.0,0.0
4148,ductal,smartseq2,11.372659,0.67045873,0.0,0.0666666666666666
4149,ductal,smartseq2,10.989899,-0.021039927,0.0,0.0666666666666666
4150,ductal,smartseq2,16.684307,17.20414,0.0,0.0
4151,ductal,smartseq2,11.144865,0.6878752,0.0,0.1333333333333333
4152,ductal,smartseq2,11.0087595,0.22665398,0.0,0.1333333333333333
4153,ductal,smartseq2,11.33641,1.0049063,0.0,0.3333333333333333
4154,ductal,smartseq2,11.38202,-0.21137495,0.0,0.0
4155,ductal,smartseq2,11.836192,0.72896194,0.0,0.0
4156,ductal,smartseq2,11.2546,-0.5035747,0.0,0.0
4157,ductal,smartseq2,11.450673,0.93729657,0.2,0.2
4158,ductal,smartseq2,11.484563,0.22746913,0.0,0.0666666666666666
4159,ductal,smartseq2,11.345973,0.1454502,0.0,0.0666666666666666
4160,ductal,smartseq2,11.179675,-0.14486705,0.0,0.1333333333333333
4161,ductal,smartseq2,11.551347,-0.19493629,0.0,0.0666666666666666
4162,ductal,smartseq2,11.4847555,-0.19420876,0.0,0.0
4163,ductal,smartseq2,12.337354,1.1244545,0.8,0.4666666666666667
4164,ductal,smartseq2,11.420747,-0.51364154,0.2,0.0666666666666666
4165,ductal,smartseq2,11.100279,0.7785431,0.0,0.1333333333333333
4166,ductal,smartseq2,11.367739,-1.0138417,0.0,0.1333333333333333
4167,ductal,smartseq2,11.063883,0.3090988,0.0,0.1333333333333333
4168,ductal,smartseq2,11.187463,0.055107452,0.0,0.0666666666666666
4169,ductal,smartseq2,11.294106,0.7067074,0.0,0.0
4170,ductal,smartseq2,11.07002,-0.74642015,0.0,0.0666666666666666
4171,ductal,smartseq2,11.800928,0.09512617,0.2,0.1333333333333333
4172,ductal,smartseq2,11.3037815,0.9360311,0.0,0.0
4173,ductal,smartseq2,11.435369,1.0160505,0.4,0.6
4174,ductal,smartseq2,11.221015,0.53241026,0.0,0.0
4175,ductal,smartseq2,11.085127,0.5570803,0.0,0.0666666666666666
4176,ductal,smartseq2,11.771358,0.3460271,0.0,0.0666666666666666
4177,ductal,smartseq2,11.089137,0.69526106,0.0,0.0
4178,ductal,smartseq2,11.298145,0.67299896,0.0,0.0666666666666666
4179,ductal,smartseq2,11.095608,-0.10244013,0.0,0.1333333333333333
4180,ductal,smartseq2,11.160783,0.42617998,0.0,0.1333333333333333
4181,ductal,smartseq2,11.787371,-1.1221572,0.0,0.0
4182,ductal,smartseq2,11.307552,-0.48363182,0.0,0.0
4183,ductal,smartseq2,11.353413,-0.4448221,0.0,0.0
4184,ductal,smartseq2,11.410251,0.9379481,0.0,0.2
4185,ductal,smartseq2,11.140346,0.28818655,0.0,0.0666666666666666
4186,ductal,smartseq2,11.009021,0.22578415,0.2,0.1333333333333333
4187,ductal,smartseq2,11.760638,-0.4255137,0.0,0.0666666666666666
4188,ductal,smartseq2,11.177184,0.5061944,0.0,0.2
4189,ductal,smartseq2,11.205609,-0.4386016,0.0,0.0666666666666666
4190,ductal,smartseq2,10.954382,0.22528988,0.0,0.0
4191,ductal,smartseq2,11.401039,0.93543464,0.0,0.2
4192,ductal,smartseq2,11.054445,0.0059712008,0.2,0.1333333333333333
4193,ductal,smartseq2,11.188645,0.48198235,0.0,0.2
4194,ductal,smartseq2,11.336745,-1.0115242,0.0,0.2
4195,ductal,smartseq2,11.212712,-0.13520738,0.0,0.0666666666666666
4196,ductal,smartseq2,11.058306,0.2962632,0.0,0.0
4197,ductal,smartseq2,11.469282,0.9019165,0.0,0.1333333333333333
4198,ductal,smartseq2,11.533416,1.0709699,0.0,0.2666666666666666
4199,ductal,smartseq2,11.201968,0.6248318,0.0,0.0
4200,ductal,smartseq2,11.477454,1.08976,0.2,0.2666666666666666
4201,ductal,smartseq2,11.244474,0.76522636,0.0,0.0666666666666666
4202,ductal,smartseq2,11.067845,-0.00076720543,0.2,0.1333333333333333
4203,ductal,smartseq2,11.245072,0.75814736,0.0,0.0666666666666666
4204,ductal,smartseq2,15.423725,6.1094656,0.0,0.0
4205,ductal,smartseq2,11.417554,0.95552725,0.2,0.4
4206,ductal,smartseq2,10.964915,0.31936175,0.0,0.0666666666666666
4207,ductal,smartseq2,12.386258,0.6434448,0.0,0.0666666666666666
4208,ductal,smartseq2,11.15037,0.4377369,0.0,0.0666666666666666
4209,ductal,smartseq2,11.144156,0.6391603,0.0,0.0
4210,ductal,smartseq2,11.502116,1.0499843,0.2,0.2666666666666666
4211,ductal,smartseq2,11.095821,0.7325616,0.0,0.2
4212,ductal,smartseq2,11.594222,1.1096445,0.0,0.2
4213,ductal,smartseq2,11.500811,1.0639575,0.4,0.2666666666666666
4214,ductal,smartseq2,11.350284,0.88102275,0.0,0.0
4215,ductal,smartseq2,10.996599,0.30832702,0.0,0.0666666666666666
4216,ductal,smartseq2,16.05638,6.6866665,0.0,0.0
4217,ductal,smartseq2,12.051167,0.2501554,0.0,0.1333333333333333
4218,ductal,smartseq2,10.923778,0.039289642,0.0,0.0666666666666666
4219,ductal,smartseq2,11.369,1.0500265,0.2,0.4
4220,ductal,smartseq2,11.448686,1.0090576,0.2,0.2666666666666666
4221,ductal,smartseq2,11.877962,0.5928125,0.0,0.0
4222,ductal,smartseq2,11.462381,1.0331908,0.4,0.4666666666666667
4223,ductal,smartseq2,11.08665,-0.51820743,0.0,0.1333333333333333
4224,ductal,smartseq2,12.799832,0.19338387,0.0,0.2666666666666666
4225,ductal,smartseq2,11.345572,0.53736246,0.0,0.0666666666666666
4226,ductal,smartseq2,11.255407,0.12711018,0.2,0.1333333333333333
4227,ductal,smartseq2,11.503589,1.0966825,0.2,0.2666666666666666
4228,ductal,smartseq2,11.495022,0.9465843,0.2,0.2
4229,ductal,smartseq2,11.3832855,0.4172646,0.0,0.0666666666666666
4230,ductal,smartseq2,11.583891,0.9889648,0.0,0.1333333333333333
4231,ductal,smartseq2,10.958227,0.043229643,0.0,0.2
4232,ductal,smartseq2,11.49141,0.6899649,0.0,0.0666666666666666
4233,ductal,smartseq2,11.161999,-0.3685924,0.0,0.0
4234,ductal,smartseq2,11.497456,0.92090666,0.0,0.0
4235,ductal,smartseq2,11.2162,0.88348526,0.0,0.0
4236,ductal,smartseq2,11.077714,0.41350216,0.0,0.0
4237,ductal,smartseq2,12.783952,0.20620032,0.2,0.7333333333333333
4238,ductal,smartseq2,11.206249,0.7815329,0.0,0.1333333333333333
4239,ductal,smartseq2,12.103069,0.22448468,0.0,0.1333333333333333
4240,ductal,smartseq2,11.220891,-0.7405762,0.0,0.0
4241,ductal,smartseq2,11.074389,-0.36758682,0.0,0.1333333333333333
4242,ductal,smartseq2,11.486548,0.31274554,0.0,0.0
4243,ductal,smartseq2,11.508639,1.0170441,0.0,0.1333333333333333
4244,ductal,smartseq2,11.9859085,-0.423529,0.0,0.0666666666666666
4245,ductal,smartseq2,11.856427,0.05517551,0.0,0.0
4246,ductal,smartseq2,11.660145,1.0315287,0.0,0.0
4247,ductal,smartseq2,11.130814,0.4943587,0.0,0.1333333333333333
4248,ductal,smartseq2,11.711552,0.6918588,0.0,0.0666666666666666
4249,ductal,smartseq2,11.110394,-0.8285858,0.2,0.2
4250,ductal,smartseq2,11.492955,1.091136,0.4,0.4666666666666667
4251,ductal,smartseq2,11.202928,0.084402956,0.0,0.0666666666666666
4252,ductal,smartseq2,11.366407,-0.19346634,0.0,0.0666666666666666
4253,ductal,smartseq2,11.298015,0.86289984,0.0,0.1333333333333333
4254,ductal,smartseq2,11.797789,0.058537357,0.0,0.0
4255,ductal,smartseq2,11.865906,0.8523886,0.0,0.0
4256,ductal,smartseq2,11.323443,-0.071017504,0.0,0.2
4257,ductal,smartseq2,11.637214,0.6520352,0.0,0.0
4258,ductal,smartseq2,11.017904,-0.11908369,0.0,0.1333333333333333
4259,ductal,smartseq2,11.4225235,-1.0445269,0.2,0.4666666666666667
4260,ductal,smartseq2,11.656307,-1.0478995,0.0,0.0666666666666666
4261,ductal,smartseq2,11.498521,0.16798371,0.0,0.0
4262,ductal,smartseq2,11.187136,-0.18656324,0.0,0.1333333333333333
4263,ductal,smartseq2,11.417261,0.8254317,0.0,0.1333333333333333
4264,ductal,smartseq2,11.163097,-0.2130637,0.0,0.0
4265,ductal,smartseq2,11.16073,0.12035004,0.0,0.0
4266,ductal,smartseq2,11.14788,0.8291614,0.0,0.0666666666666666
4267,ductal,smartseq2,11.439668,1.025279,0.2,0.2
4268,ductal,smartseq2,11.503373,1.0102056,0.0,0.2
4269,ductal,smartseq2,11.160475,0.5772898,0.0,0.0666666666666666
4270,ductal,smartseq2,11.565933,0.8858741,0.0,0.0
4271,ductal,smartseq2,11.5358305,0.9189671,0.0,0.0666666666666666
4272,ductal,smartseq2,11.5767765,0.7656189,0.0,0.0666666666666666
4273,ductal,smartseq2,11.363546,0.33953583,0.0,0.0
4274,ductal,smartseq2,11.161155,-0.387894,0.0,0.0666666666666666
4275,ductal,smartseq2,11.761311,0.75073195,0.0,0.0666666666666666
4276,ductal,smartseq2,11.024756,0.033106565,0.0,0.0666666666666666
4277,ductal,smartseq2,12.546114,0.3861595,0.0,0.2666666666666666
4278,ductal,smartseq2,11.458339,-0.9477322,0.2,0.4
4279,ductal,smartseq2,11.080895,-0.9258111,0.0,0.0
4280,ductal,smartseq2,11.069172,-0.097857885,0.0,0.2
4281,ductal,smartseq2,11.363993,0.9883345,0.0,0.0666666666666666
4282,ductal,smartseq2,11.122345,-0.25867513,0.0,0.0
4283,ductal,smartseq2,11.625156,0.99615514,0.0,0.1333333333333333
4284,ductal,smartseq2,12.665009,0.16404879,0.0,0.1333333333333333
4285,ductal,smartseq2,11.406193,1.0760123,0.2,0.3333333333333333
4286,ductal,smartseq2,11.667984,-1.0818907,0.2,0.0666666666666666
4287,ductal,smartseq2,11.436841,-0.00639492,0.0,0.1333333333333333
4288,ductal,smartseq2,11.046426,-0.06787827,0.2,0.1333333333333333
4289,ductal,smartseq2,11.4794855,-0.79609144,0.4,0.2
4290,ductal,smartseq2,11.060962,0.48041466,0.0,0.0666666666666666
4291,ductal,smartseq2,11.816828,0.22432588,0.0,0.0666666666666666
4292,ductal,smartseq2,10.837398,0.07201234,0.0,0.1333333333333333
4293,ductal,smartseq2,11.111598,0.24138322,0.0,0.0
4294,ductal,smartseq2,11.521206,0.4186912,0.0,0.0666666666666666
4295,ductal,smartseq2,11.157707,0.30300868,0.0,0.0
4296,ductal,smartseq2,10.986311,0.11742607,0.0,0.1333333333333333
4297,ductal,smartseq2,11.682523,-1.1864009,0.4,0.3333333333333333
4298,ductal,smartseq2,11.192884,-0.45273292,0.0,0.0
4299,ductal,smartseq2,11.154685,-0.20235734,0.0,0.0666666666666666
4300,ductal,smartseq2,11.544903,1.0330691,0.0,0.0
4301,ductal,smartseq2,11.500146,1.0405846,0.4,0.3333333333333333
4302,ductal,smartseq2,11.422334,0.9283239,0.2,0.1333333333333333
4303,ductal,smartseq2,11.259862,-0.5357935,0.0,0.1333333333333333
4304,ductal,smartseq2,10.993653,0.19580787,0.0,0.0
4305,ductal,smartseq2,11.5274935,0.824913,0.0,0.0
4306,ductal,smartseq2,11.489938,-0.049658738,0.0,0.0666666666666666
4307,ductal,smartseq2,12.710717,0.26021707,0.2,0.5333333333333333
4308,ductal,smartseq2,11.469412,1.0676876,0.2,0.4
4309,ductal,smartseq2,12.059181,0.2410338,0.0,0.0666666666666666
4310,ductal,smartseq2,11.463097,-0.56383514,0.0,0.2
4311,ductal,smartseq2,-1.3040826,5.806545,0.0,0.0
4312,ductal,smartseq2,11.338459,0.15802723,0.0,0.0666666666666666
4313,ductal,smartseq2,11.350858,-0.41297716,0.2,0.0666666666666666
4314,ductal,smartseq2,11.21375,-0.56139433,0.0,0.2666666666666666
