split,group,n,recall5,recall15,within_recall5,within_recall15,log_radius5,log_radius15,abs_log_radius5,abs_log_radius15,within_log_radius15,within_abs_log_radius15,wrong_turn15,wrong_branch15,bridge_near_recall15,bridge_edge_loss15,bridge_true_edges15,bridge_cross_edge_loss15,bridge_cross_true_edges15,log_radius15_q10,log_radius15_q90,scale,method,condition,stage
reference,all,2666,0.2804201050262566,0.30340085021255314,0.36189047261815455,0.3937734433608402,0.024544508251902034,-0.0035450611935937183,0.5896131610459199,0.5730029615778738,0.22218285417188885,0.6010916790839582,0.09099774943735933,0.15403850962740687,,,0,,0,-0.9188405773758812,0.9481075653043453,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
reference,internal,2666,0.2804201050262566,0.30340085021255314,0.36189047261815455,0.3937734433608402,0.024544508251902034,-0.0035450611935937183,0.5896131610459199,0.5730029615778738,0.22218285417188885,0.6010916790839582,0.09099774943735933,0.15403850962740687,,,0,,0,-0.9188405773758812,0.9481075653043453,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
reference,A_spiral,1334,0.33988005997001497,0.3692153923038481,0.4284857571214392,0.4647176411794103,-0.3602518354531851,-0.4096912674899199,0.5841401922270711,0.5909539165022383,-0.19083044545085012,0.5320357739501884,0.18185907046476762,0.0,,,0,,0,-1.0945179058083925,0.36200017339011786,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
reference,B_tree,1332,0.22087087087087087,0.23748748748748752,0.2951951951951952,0.32272272272272273,0.40991862424483466,0.4032109742413155,0.5950943475356678,0.5550250532677369,0.6358162938841513,0.6702512717629739,0.0,0.3083083083083083,,,0,,0,-0.302780731403399,1.2340227301212325,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
reference,B_branch_0,180,0.2688888888888889,0.24518518518518514,0.3866666666666667,0.3866666666666667,0.07317545865117032,-0.008188401232962338,0.31981248379950755,0.2428457293585748,0.3074957253911888,0.3505334510179271,0.0,0.30814814814814817,,,0,,0,-0.3864345258013369,0.3650783015081197,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
reference,B_branch_1,170,0.18941176470588236,0.1968627450980392,0.24705882352941178,0.25450980392156863,0.5714708890407695,0.568897558271213,0.604653676467154,0.5951486481107358,0.7192602631149851,0.7277258848574693,0.0,0.46117647058823535,,,0,,0,0.08849587051795359,1.1864404725901125,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
reference,B_branch_2,170,0.1788235294117647,0.21058823529411763,0.21411764705882352,0.24627450980392154,0.6109073751382172,0.6280836308810024,0.658565825576155,0.6486907767911406,0.749034057351429,0.7535861803103524,0.0,0.36509803921568623,,,0,,0,0.11549908866128245,1.2041455718518215,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
reference,B_branch_3,212,0.22641509433962265,0.25911949685534585,0.3169811320754716,0.3575471698113208,0.3636105436158926,0.37199937288329793,0.5651758867482358,0.48599051684114647,0.6348920042625874,0.7049626252705974,0.0,0.25440251572327044,,,0,,0,-0.2104128972606011,1.026829724782303,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
reference,B_branch_4,194,0.22474226804123712,0.25257731958762886,0.3432989690721649,0.4013745704467354,0.18386623502279273,0.1844152081289713,0.4700666541284428,0.4378665168901512,0.524126843012327,0.5679371874564175,0.0,0.21958762886597935,,,0,,0,-0.5138907952059296,0.9670219704701626,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
reference,B_branch_5,194,0.254639175257732,0.2831615120274914,0.34123711340206186,0.370446735395189,0.4814305643087066,0.4746704802340726,0.8154854740136337,0.7680740316902877,0.7385227678620997,0.7874902941910913,0.0,0.2515463917525773,,,0,,0,-0.6314780037286114,1.7356058878375822,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
reference,B_branch_6,212,0.1990566037735849,0.20786163522012577,0.21320754716981133,0.2339622641509434,0.592842951460383,0.6053662130273549,0.7129137152643721,0.6940848181124284,0.7660231556164054,0.7804274232525544,0.0,0.3273584905660378,,,0,,0,-0.16536012644051948,1.525473357895877,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
query,all,1333,0.30127531882970743,0.318779694923731,0.3776444111027757,0.4069017254313579,0.06212336847089587,0.011782438092685558,0.5946261245206498,0.5727375269112297,0.23930834396001913,0.5884741942289015,0.08157039259814954,0.15353838459614905,,,0,,0,-0.8926688405785517,0.9538520431369126,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
query,internal,1333,0.30127531882970743,0.318779694923731,0.3776444111027757,0.4069017254313579,0.06212336847089587,0.011782438092685558,0.5946261245206498,0.5727375269112297,0.23930834396001913,0.5884741942289015,0.08157039259814954,0.15353838459614905,,,0,,0,-0.8926688405785517,0.9538520431369126,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
query,A_spiral,667,0.3640179910044978,0.39100449775112445,0.44737631184407795,0.48595702148925535,-0.3328047638873861,-0.38684820233070044,0.5743517305091879,0.575645898236922,-0.1630991505944396,0.5027930041055537,0.16301849075462269,0.0,,,0,,0,-1.056069659177278,0.3813633757640056,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
query,B_tree,666,0.23843843843843845,0.24644644644644645,0.3078078078078078,0.3277277277277277,0.4576444860128989,0.41101162302121175,0.6149309605651619,0.569824788661625,0.6423200539717668,0.6742840347878699,0.0,0.3073073073073073,,,0,,0,-0.35387397293603806,1.259526681632119,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
query,B_branch_0,90,0.28222222222222226,0.24518518518518517,0.39555555555555566,0.39037037037037037,0.13338796724340068,-0.011721609830232713,0.3868602464430774,0.3031022867924227,0.31678142423962885,0.35488266552880543,0.0,0.28296296296296297,,,0,,0,-0.6106913286485267,0.3614476540294923,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
query,B_branch_1,85,0.22823529411764704,0.2078431372549019,0.28235294117647053,0.2501960784313725,0.5852893433664683,0.5368435435641576,0.6185413016009266,0.5701809216089883,0.6845734503374946,0.697675158710594,0.0,0.49882352941176467,,,0,,0,0.029894609845059282,1.174333597353897,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
query,B_branch_2,85,0.18588235294117644,0.2054901960784313,0.2117647058823529,0.22588235294117637,0.6751644201272553,0.632264159004252,0.6964973190861771,0.6551331610829079,0.7569452088416926,0.7615200303131152,0.0,0.3411764705882353,,,0,,0,0.1349628209017844,1.329444536567202,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
query,B_branch_3,106,0.21132075471698114,0.24842767295597484,0.29622641509433967,0.3421383647798742,0.3343313937602349,0.3424167013202641,0.5065720446514066,0.4869102336383091,0.6277580311071437,0.7136305606229613,0.0,0.26855345911949685,,,0,,0,-0.3179819443379913,1.046740424147425,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
query,B_branch_4,97,0.27422680412371137,0.281786941580756,0.3793814432989691,0.40893470790378006,0.23125770540460552,0.1992911396797661,0.5424826312515965,0.46304230472892843,0.5297603077263932,0.5724159250729465,0.0,0.2233676975945017,,,0,,0,-0.4635628335196911,0.8852357074868643,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
query,B_branch_5,97,0.2907216494845361,0.3230240549828179,0.36907216494845363,0.4268041237113402,0.5622714507666395,0.5175897987487679,0.7688114444717574,0.7746267705915744,0.7665420309490415,0.796721193185555,0.0,0.2384879725085911,,,0,,0,-0.5200918360321313,1.679580034417874,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
query,B_branch_6,106,0.19811320754716982,0.2069182389937107,0.22075471698113205,0.2389937106918239,0.6909083476275706,0.6564236767077106,0.7741146483009683,0.7208115220449387,0.7968119206087244,0.7985943047830658,0.0,0.3257861635220127,,,0,,0,-0.10560086303953467,1.5189324627512115,0.6414960986391599,spectral_100_pca_2,disconnected,0.0
reference,all,2666,0.07426856714178545,0.184671167791948,0.10360090022505627,0.2546386596649162,0.08375742119792218,0.01070528577512901,0.3702862930127955,0.32397017817566,0.20354776175852535,0.36941694355969773,0.09617404351087773,0.1455613903475869,,,0,,0,-0.49601571040306136,0.5255509338175848,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
reference,internal,2666,0.07426856714178545,0.184671167791948,0.10360090022505627,0.2546386596649162,0.08375742119792218,0.01070528577512901,0.3702862930127955,0.32397017817566,0.20354776175852535,0.36941694355969773,0.09617404351087773,0.1455613903475869,,,0,,0,-0.49601571040306136,0.5255509338175848,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
reference,A_spiral,1334,0.07796101949025487,0.19660169915042477,0.1125937031484258,0.2732133933033483,-0.11329462570750097,-0.22961859406065302,0.3464860002679052,0.3267456507645339,-0.026225872944458654,0.2721307458761718,0.19220389805097454,0.0,,,0,,0,-0.5986191998768066,0.16245340723635424,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
reference,B_tree,1332,0.07057057057057058,0.1727227227227227,0.0945945945945946,0.236036036036036,0.2811053420476477,0.2513900122773312,0.3941223219329783,0.32119053821052657,0.43366640191902134,0.4668492166151209,0.0,0.2913413413413413,,,0,,0,-0.13475910501153904,0.6546336485378457,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
reference,B_branch_0,180,0.06555555555555556,0.14629629629629629,0.0788888888888889,0.18888888888888888,0.2814917979313435,0.21156835197539317,0.35328346322736415,0.2571842229878954,0.37918046965355595,0.3941865465180115,0.0,0.3314814814814815,,,0,,0,-0.1030013600593236,0.4869721935082686,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
reference,B_branch_1,170,0.06941176470588235,0.16941176470588235,0.07647058823529412,0.18941176470588234,0.30217975441037404,0.313826869623427,0.39783989840349543,0.3376929298406607,0.4352350885977488,0.45604932754329797,0.0,0.38196078431372543,,,0,,0,-0.010969046218724335,0.6438713702721466,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
reference,B_branch_2,170,0.05647058823529413,0.11254901960784314,0.06705882352941178,0.13372549019607843,0.2014507261977325,0.1925704960253017,0.33807459843249205,0.25764553995604905,0.28935867989657366,0.32665576783625083,0.0,0.48313725490196074,,,0,,0,-0.1212988542658101,0.5705487589794767,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
reference,B_branch_3,212,0.10471698113207545,0.2229559748427673,0.14339622641509434,0.3210691823899371,0.3487254519173924,0.30623317675323386,0.4380146349396098,0.3660782017219462,0.5472406529504542,0.560249710574842,0.0,0.07515723270440251,,,0,,0,-0.125962781325996,0.7208489530206952,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
reference,B_branch_4,194,0.06804123711340207,0.19621993127147763,0.09999999999999999,0.3120274914089347,0.32275869274841235,0.28842742772605745,0.4498805701908137,0.3743413564439925,0.5301230862940866,0.5855099234776766,0.0,0.2621993127147766,,,0,,0,-0.16291937551935234,0.7637259952414517,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
reference,B_branch_5,194,0.08556701030927835,0.20687285223367702,0.122680412371134,0.2972508591065292,0.27749431949914927,0.2537656765519225,0.41010459883895944,0.35578148081664934,0.5076674865783728,0.5226003164104853,0.0,0.20171821305841928,,,0,,0,-0.22769526672152782,0.7632215489525374,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
reference,B_branch_6,212,0.041509433962264156,0.14308176100628928,0.06509433962264151,0.1849056603773585,0.2253194815751543,0.19139030724498518,0.36121801685240795,0.2880787155638794,0.3248293991118305,0.3966197488839896,0.0,0.3556603773584906,,,0,,0,-0.2049147514697776,0.565541148600784,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
query,all,1333,0.09062265566391596,0.2198549637409352,0.1242310577644411,0.2927231807951988,0.0779156067106221,-0.017334685665712637,0.3608256000666783,0.2950283150655657,0.1565551552213999,0.33142932524085633,0.09122280570142535,0.13458364591147787,,,0,,0,-0.4959308517724402,0.44522372861296045,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
query,internal,1333,0.09062265566391596,0.2198549637409352,0.1242310577644411,0.2927231807951988,0.0779156067106221,-0.017334685665712637,0.3608256000666783,0.2950283150655657,0.1565551552213999,0.33142932524085633,0.09122280570142535,0.13458364591147787,,,0,,0,-0.4959308517724402,0.44522372861296045,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
query,A_spiral,667,0.09475262368815593,0.2387806096951524,0.1373313343328336,0.3169415292353823,-0.12427852776948266,-0.250123026408996,0.33975491427989174,0.31082256456284935,-0.06803459679978732,0.25396093690354626,0.1823088455772114,0.0,,,0,,0,-0.621903952051789,0.11636457805972503,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
query,B_tree,666,0.08648648648648648,0.20090090090090093,0.1111111111111111,0.2684684684684685,0.28041333598724355,0.21580318712072877,0.38192792351981136,0.2792103504789469,0.38148212909246887,0.40901403247957385,0.0,0.2693693693693694,,,0,,0,-0.12505653858345642,0.560390239994311,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
query,B_branch_0,90,0.09333333333333334,0.17555555555555558,0.1111111111111111,0.20962962962962958,0.2669930108518091,0.17838386413692442,0.36842416311874915,0.21663201156657905,0.3102215169238835,0.32292932343849695,0.0,0.34074074074074073,,,0,,0,-0.06189779657798349,0.41617557328706717,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
query,B_branch_1,85,0.08,0.19294117647058823,0.09176470588235294,0.22352941176470584,0.27048127249525944,0.24247855165611135,0.3893276262133458,0.2982002524439392,0.3487735273007594,0.3893760374863312,0.0,0.38274509803921564,,,0,,0,-0.09154765423091618,0.5419866203912763,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
query,B_branch_2,85,0.04235294117647059,0.13176470588235292,0.058823529411764705,0.16549019607843135,0.27464977449412353,0.19505484946320517,0.3594143006236312,0.24610977879205978,0.3033639965843451,0.32746353031264214,0.0,0.4282352941176472,,,0,,0,-0.09688200329749548,0.4866357755205385,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
query,B_branch_3,106,0.11132075471698111,0.2509433962264151,0.13962264150943393,0.34716981132075475,0.2929323911654414,0.25821573744804127,0.37912901498220886,0.3204466830572677,0.462301957997502,0.474902759907717,0.0,0.06540880503144654,,,0,,0,-0.15616494900196332,0.7069644082353495,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
query,B_branch_4,97,0.08247422680412371,0.2288659793814433,0.12371134020618557,0.3422680412371135,0.28472334365742735,0.24625925312404878,0.4031598743397115,0.317960851505772,0.47063936983175736,0.5248360310374216,0.0,0.24123711340206183,,,0,,0,-0.10447540128503144,0.5836492112810707,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
query,B_branch_5,97,0.0907216494845361,0.21237113402061858,0.1422680412371134,0.3264604810996564,0.3119788342388807,0.20210757959267603,0.42800212621459877,0.3007423626522058,0.4546428513523064,0.4739090380717679,0.0,0.1436426116838488,,,0,,0,-0.17197816777892155,0.5983679719195547,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
query,B_branch_6,106,0.09622641509433962,0.19811320754716977,0.09999999999999998,0.23773584905660378,0.2590455384647655,0.18507155482948642,0.3467204618913364,0.24725754288238097,0.3015008388642591,0.3319847075963143,0.0,0.33522012578616356,,,0,,0,-0.11882988074681589,0.4694128866674627,0.3026729109349385,spectral_100_pca_2,disconnected,0.25
reference,all,2666,0.12790697674418605,0.32975743935984,0.15618904726181546,0.3984246061515379,0.0690235359592419,-0.0037549042744864313,0.4078364434584186,0.3358550400385548,0.12692131084370997,0.374252686900615,0.062440610152538135,0.08729682420605152,,,0,,0,-0.5317828919911269,0.52110471275764,0.30890327280544483,spectral_100_pca_2,disconnected,0.5
reference,internal,2666,0.12790697674418605,0.32975743935984,0.15618904726181546,0.3984246061515379,0.0690235359592419,-0.0037549042744864313,0.4078364434584186,0.3358550400385548,0.12692131084370997,0.374252686900615,0.062440610152538135,0.08729682420605152,,,0,,0,-0.5317828919911269,0.52110471275764,0.30890327280544483,spectral_100_pca_2,disconnected,0.5
reference,A_spiral,1334,0.1443778110944528,0.3640679660169915,0.17691154422788605,0.44392803598200903,-0.1396858935813901,-0.24414941536649493,0.3810178930594769,0.3286774291063977,-0.09410471273025953,0.3216669980631574,0.12478760619690155,0.0,,,0,,0,-0.6766744260238121,0.17672891778183014,0.30890327280544483,spectral_100_pca_2,disconnected,0.5
reference,B_tree,1332,0.11141141141141142,0.2953953953953954,0.13543543543543543,0.3528528528528529,0.27804634302170667,0.2370005595368794,0.43469526195105235,0.3430434281643037,0.3482792053239468,0.4269173332288194,0.0,0.17472472472472472,,,0,,0,-0.21431903154589604,0.6597611254202762,0.30890327280544483,spectral_100_pca_2,disconnected,0.5
reference,B_branch_0,180,0.07888888888888888,0.22814814814814816,0.08444444444444445,0.2459259259259259,0.357785656521327,0.26262072772273726,0.46923546993038745,0.35307052977008385,0.31578124656699497,0.40604453238123234,0.0,0.2688888888888889,,,0,,0,-0.15779716787863896,0.6121357492792248,0.30890327280544483,spectral_100_pca_2,disconnected,0.5
reference,B_branch_1,170,0.11176470588235295,0.28313725490196073,0.1423529411764706,0.32823529411764707,0.3647627874430887,0.3447473804922305,0.4403622290536278,0.368755726523856,0.43157543078318167,0.4555837768148072,0.0,0.2917647058823529,,,0,,0,0.01820048458504366,0.6759929893841009,0.30890327280544483,spectral_100_pca_2,disconnected,0.5
