method,query_index,recall_at_15,ndcg,fuzzy_weighted_mse,fuzzy_weighted_bce,local_displacement,repulsion_accumulation_score,density_log_distortion,collapse_rate,global_periphery_percentile,latency_seconds,latency_scope
no_repulsion,44,0.0,0.0,0.044361911519329944,0.21766781429452964,0.11672971022456434,0.16794118285179138,0.5228972,0.0,0.8353945937235628,0.24525243043899536,per_query
no_repulsion,45,0.0,0.0,0.055812619053350415,0.22836354640861342,0.053667107055401196,0.12022057920694351,0.033185013,0.0,0.866817064818918,0.07500912342220545,per_query
no_repulsion,46,0.0,0.0,0.05033673357743833,0.22803483890935505,0.026357166710614093,0.3601655066013336,0.3207305,0.0,0.8761229504894654,0.11500464286655188,per_query
no_repulsion,47,0.0,0.0,0.05825847688314493,0.21875521521409685,0.14845137195318714,0.15484276413917542,0.18013117,0.0,0.7144986504451517,0.1643555499613285,per_query
no_repulsion,48,0.0,0.0,0.051925439544914506,0.24906199798230927,0.07800552864506212,0.18000419437885284,0.13839121,0.0,0.8691938927607461,0.07381120510399342,per_query
no_repulsion,49,0.06666666666666667,0.10764243204553911,0.11061841898003827,0.443269310897223,0.49006446711838797,0.08878982067108154,0.70681804,0.0,0.28509849736131815,0.17013163678348064,per_query
no_repulsion,50,0.2,0.1468071385976434,0.1018525297079366,0.3581020696688679,0.13048079920674052,0.4078884720802307,0.2395444,0.0,0.606977399991943,0.07885756436735392,per_query
no_repulsion,51,0.13333333333333333,0.09746361251454151,0.09873385073699432,0.41965705858572244,0.4026378730779312,0.21356870234012604,0.22160059,0.0,0.5283809370342022,0.0874877730384469,per_query
no_repulsion,52,0.4,0.5015787368290349,0.03640064993018253,0.1272246811584703,0.25870999059768474,0.4866311252117157,0.16599637,0.0,0.852314385851831,0.06317906081676483,per_query
no_repulsion,53,0.13333333333333333,0.09647352059242074,0.07126086832889843,0.2528720597542685,0.22939074264688905,0.3570619225502014,0.036110852,0.0,0.9132256375135963,0.08069614041596651,per_query
no_repulsion,54,0.2,0.14664365822703782,0.0773813315813523,0.26771219763241383,0.39556815049080657,0.3545917272567749,0.2659402,0.0,0.9177375820811344,0.1195445703342557,per_query
no_repulsion,55,0.06666666666666667,0.04481043185393461,0.10574395454592841,0.34628753223692293,0.3727464270858217,0.41032546758651733,0.5265206,0.0,0.9151593280425412,0.1231863247230649,per_query
no_repulsion,56,0.0,0.0,0.0719629871293249,0.24078361404931228,0.2184880814189111,0.34385842084884644,0.60259473,0.0,0.8619828384965557,0.08641962986439466,per_query
no_repulsion,57,0.13333333333333333,0.22443043430137433,0.03803359293376448,0.1340989301589585,0.333372270846082,0.2255343496799469,0.15245838,0.0,0.8080812150022156,0.07617095950990915,per_query
